day,date,ws,wd,air_temp,RH,weekday,hour,date_unix
16/08/2018,16/08/2018 09:00,4.6,235,19,88.25807815,4,9,1534410000
16/08/2018,16/08/2018 10:00,2.85,292.6567238,16.5,96.94286368,4,10,1534413600
16/08/2018,16/08/2018 11:00,3.85,243.2765508,17.5,96.96374198,4,11,1534417200
16/08/2018,16/08/2018 12:00,4.65,252.2800712,15.5,82.45972843,4,12,1534420800
16/08/2018,16/08/2018 13:00,3.6,225,16,79.91709761,4,13,1534424400
16/08/2018,16/08/2018 14:00,3.6,235,16.5,79.98860956,4,14,1534428000
16/08/2018,16/08/2018 15:00,3.6,230,17.5,75.10067401,4,15,1534431600
16/08/2018,16/08/2018 16:00,3.85,220.6559968,18.5,70.5390717,4,16,1534435200
16/08/2018,16/08/2018 17:00,3.85,200.6559968,18.5,75.25369896,4,17,1534438800
16/08/2018,16/08/2018 18:00,4.1,224.3887145,19,72.90617503,4,18,1534442400
16/08/2018,16/08/2018 19:00,4.85,235.2583865,18.5,75.25369896,4,19,1534446000
16/08/2018,16/08/2018 20:00,3.85,221.9673028,17.5,80.11599646,4,20,1534449600
16/08/2018,16/08/2018 21:00,3.1,210,17,82.63077002,4,21,1534453200
16/08/2018,16/08/2018 22:00,2.6,225.9638958,16,82.51723858,4,22,1534456800
16/08/2018,16/08/2018 23:00,3.1,255,16,72.40572431,4,23,1534460400
17/08/2018,17/08/2018 00:00,2.6,274.0361042,15.5,74.78892091,5,0,1534464000
17/08/2018,17/08/2018 01:00,2.35,224.4667461,14.5,79.72889861,5,1,1534467600
17/08/2018,17/08/2018 02:00,2.85,214.5602954,14,82.28567971,5,2,1534471200
17/08/2018,17/08/2018 03:00,3.1,230,13,87.7742301,5,3,1534474800
17/08/2018,17/08/2018 04:00,3.1,230,13,87.7742301,5,4,1534478400
17/08/2018,17/08/2018 05:00,2.85,235.4397046,13.5,85.0299549,5,5,1534482000
17/08/2018,17/08/2018 06:00,3.35,240,14,85.07164869,5,6,1534485600
17/08/2018,17/08/2018 07:00,3.1,245,15.5,79.85958745,5,7,1534489200
17/08/2018,17/08/2018 08:00,3.1,220,17.5,70.36224879,5,8,1534492800
17/08/2018,17/08/2018 09:00,4.4,259.5264833,19,59.9436532,5,9,1534496400
17/08/2018,17/08/2018 10:00,4.85,254.7416135,20,52.71122994,5,10,1534500000
17/08/2018,17/08/2018 11:00,4.6,245.5448457,21,47.94360001,5,11,1534503600
17/08/2018,17/08/2018 12:00,5.4,250.5612483,20.5,47.81799596,5,12,1534507200
17/08/2018,17/08/2018 13:00,5.7,255,21,44.82427377,5,13,1534510800
17/08/2018,17/08/2018 14:00,6.2,245,22,42.14750364,5,14,1534514400
17/08/2018,17/08/2018 15:00,5.65,260.983361,22,43.57207506,5,15,1534518000
17/08/2018,17/08/2018 16:00,5.4,240,21.5,48.07164774,5,16,1534521600
17/08/2018,17/08/2018 17:00,5.65,230,21.5,51.37567916,5,17,1534525200
17/08/2018,17/08/2018 18:00,5.95,230,21,56.56040005,5,18,1534528800
17/08/2018,17/08/2018 19:00,5.65,253.8696201,20,58.24642835,5,19,1534532400
17/08/2018,17/08/2018 20:00,6.45,265.5828556,19,58.01997041,5,20,1534536000
17/08/2018,17/08/2018 21:00,5.65,255.4879532,18,63.81411596,5,21,1534539600
17/08/2018,17/08/2018 22:00,4.6,250,18,65.98202547,5,22,1534543200
17/08/2018,17/08/2018 23:00,5.4,246.2065902,18,68.14993497,5,23,1534546800
18/08/2018,18/08/2018 00:00,5.1,245,17,72.5745626,6,0,1534550400
18/08/2018,18/08/2018 01:00,4.35,235.2880856,17,72.5745626,6,1,1534554000
18/08/2018,18/08/2018 02:00,4.6,240,17,72.5745626,6,2,1534557600
18/08/2018,18/08/2018 03:00,4.1,230,17,72.5745626,6,3,1534561200
18/08/2018,18/08/2018 04:00,4.35,240,17,75.01727157,6,4,1534564800
18/08/2018,18/08/2018 05:00,4.35,240,17,77.45998054,6,5,1534568400
18/08/2018,18/08/2018 06:00,5.1,235,17.5,75.10067401,6,6,1534572000
18/08/2018,18/08/2018 07:00,4.1,240,18,77.6012229,6,7,1534575600
18/08/2018,18/08/2018 08:00,5.15,238.9211886,18,77.6012229,6,8,1534579200
18/08/2018,18/08/2018 09:00,5.4,235.2784829,19,72.90617503,6,9,1534582800
18/08/2018,18/08/2018 10:00,5.4,230,20,64.22351528,6,10,1534586400
18/08/2018,18/08/2018 11:00,5.4,250,20.5,64.32417245,6,11,1534590000
18/08/2018,18/08/2018 12:00,5.65,245.4879532,21,60.38066485,6,12,1534593600
18/08/2018,18/08/2018 13:00,6.2,245,21,62.40274723,6,13,1534597200
18/08/2018,18/08/2018 14:00,5.65,250.983361,21,64.42482961,6,14,1534600800
18/08/2018,18/08/2018 15:00,5.65,255.4879532,21.5,62.51026959,6,15,1534604400
18/08/2018,18/08/2018 16:00,4.6,245,22,58.69231759,6,16,1534608000
18/08/2018,18/08/2018 17:00,5.15,246.0219048,22,60.59570957,6,17,1534611600
18/08/2018,18/08/2018 18:00,4.6,230,21.5,62.51026959,6,18,1534615200
18/08/2018,18/08/2018 19:00,4.35,230,21,68.70404933,6,19,1534618800
18/08/2018,18/08/2018 20:00,4.85,230,20,73.0690205,6,20,1534622400
18/08/2018,18/08/2018 21:00,4.85,230,20,73.0690205,6,21,1534626000
18/08/2018,18/08/2018 22:00,4.85,240,20,73.0690205,6,22,1534629600
18/08/2018,18/08/2018 23:00,4.85,230,20,73.0690205,6,23,1534633200
19/08/2018,19/08/2018 00:00,3.35,210,19,77.74071657,7,0,1534636800
19/08/2018,19/08/2018 01:00,3.35,224.6259209,19,77.74071657,7,1,1534640400
19/08/2018,19/08/2018 02:00,3.85,214.6745015,19,82.85348003,7,2,1534644000
19/08/2018,19/08/2018 03:00,4.35,210,19,82.85348003,7,3,1534647600
19/08/2018,19/08/2018 04:00,4.35,215.2880856,18,88.18011032,7,4,1534651200
19/08/2018,19/08/2018 05:00,5.4,224.7215171,19,80.2970983,7,5,1534654800
19/08/2018,19/08/2018 06:00,5.4,230,19,77.74071657,7,6,1534658400
19/08/2018,19/08/2018 07:00,5.4,210,19,77.74071657,7,7,1534662000
19/08/2018,19/08/2018 08:00,6.15,225.8557685,19,77.74071657,7,8,1534665600
19/08/2018,19/08/2018 09:00,7.45,234.4953757,19.5,77.8096051,7,9,1534669200
19/08/2018,19/08/2018 10:00,6.95,230,20,77.87849362,7,10,1534672800
19/08/2018,19/08/2018 11:00,6.95,240,21,73.22993834,7,11,1534676400
19/08/2018,19/08/2018 12:00,5.95,240,22.5,66.8527104,7,12,1534680000
19/08/2018,19/08/2018 13:00,6.45,234.8057088,23.5,64.91826408,7,13,1534683600
19/08/2018,19/08/2018 14:00,6.95,250,24.5,63.12153823,7,14,1534687200
19/08/2018,19/08/2018 15:00,5.65,251.8768384,26,55.90469513,7,15,1534690800
19/08/2018,19/08/2018 16:00,7.95,270,26.5,52.56876184,7,16,1534694400
19/08/2018,19/08/2018 17:00,6.95,270.3634049,26,54.12912131,7,17,1534698000
19/08/2018,19/08/2018 18:00,6.2,284.5957542,24.5,59.23991656,7,18,1534701600
19/08/2018,19/08/2018 19:00,4.6,280,23,64.82086745,7,19,1534705200
19/08/2018,19/08/2018 20:00,5.4,280,22.5,66.8527104,7,20,1534708800
19/08/2018,19/08/2018 21:00,5.1,280,22,68.88455336,7,21,1534712400
19/08/2018,19/08/2018 22:00,3.85,254.6745015,21,73.22993834,7,22,1534716000
19/08/2018,19/08/2018 23:00,3.35,235.3740791,21,73.22993834,7,23,1534719600
20/08/2018,20/08/2018 00:00,3.35,264.6585041,20.5,75.55421598,1,0,1534723200
20/08/2018,20/08/2018 01:00,4.1,280,21,73.22993834,1,1,1534726800
20/08/2018,20/08/2018 02:00,3.85,290,20,77.87849362,1,2,1534730400
20/08/2018,20/08/2018 03:00,3.85,300,20,77.87849362,1,3,1534734000
20/08/2018,20/08/2018 04:00,3.35,289.2461038,20,77.87849362,1,4,1534737600
20/08/2018,20/08/2018 05:00,2.85,290,20,77.87849362,1,5,1534741200
20/08/2018,20/08/2018 06:00,2.35,280,20,77.87849362,1,6,1534744800
20/08/2018,20/08/2018 07:00,3.35,245.3740791,20.5,75.55421598,1,7,1534748400
20/08/2018,20/08/2018 08:00,3.6,250,21,73.22993834,1,8,1534752000
20/08/2018,20/08/2018 09:00,2.35,230,22.5,64.84652348,1,9,1534755600
20/08/2018,20/08/2018 10:00,2.85,229.1138609,23.5,59.0237887,1,10,1534759200
20/08/2018,20/08/2018 11:00,3.6,275,25,53.89848236,1,11,1534762800
20/08/2018,20/08/2018 12:00,3.35,250.7538962,24.5,59.23991656,1,12,1534766400
20/08/2018,20/08/2018 13:00,3.6,240,24.5,59.23991656,1,13,1534770000
20/08/2018,20/08/2018 14:00,4.1,250,25,59.34409886,1,14,1534773600
20/08/2018,20/08/2018 15:00,4.6,235,25.5,59.45384235,1,15,1534777200
20/08/2018,20/08/2018 16:00,5.15,245.5353246,25,61.22741575,1,16,1534780800
20/08/2018,20/08/2018 17:00,5.4,251.4963696,24,65.01566071,1,17,1534784400
20/08/2018,20/08/2018 18:00,4.35,244.7119144,24,63.01735593,1,18,1534788000
20/08/2018,20/08/2018 19:00,3.85,252.0119927,23.5,60.91377238,1,19,1534791600
20/08/2018,20/08/2018 20:00,3.6,230,22.5,69.10491482,1,20,1534795200
20/08/2018,20/08/2018 21:00,2.6,230,22,78.1490222,1,21,1534798800
20/08/2018,20/08/2018 22:00,2.35,248.9253609,22,75.7689922,1,22,1534802400
20/08/2018,20/08/2018 23:00,3.35,260,21,73.22993834,1,23,1534806000
21/08/2018,21/08/2018 00:00,2.6,290,21,73.22993834,2,0,1534809600
21/08/2018,21/08/2018 01:00,2.35,300,21,73.22993834,2,1,1534813200
21/08/2018,21/08/2018 02:00,0.25,NA,21,78.01458531,2,2,1534816800
21/08/2018,21/08/2018 03:00,1.8,290,20,82.96271367,2,3,1534820400
21/08/2018,21/08/2018 04:00,0.75,NA,20,80.42060365,2,4,1534824000
21/08/2018,21/08/2018 05:00,2.1,290,20,77.87849362,2,5,1534827600
21/08/2018,21/08/2018 06:00,2.3,230,20.5,73.29127147,2,6,1534831200
21/08/2018,21/08/2018 07:00,2.85,240.8861391,21,70.96699384,2,7,1534834800
21/08/2018,21/08/2018 08:00,2.35,251.0746391,21.5,68.79430134,2,8,1534838400
21/08/2018,21/08/2018 09:00,2.35,226.6327874,22.5,66.8527104,2,9,1534842000
21/08/2018,21/08/2018 10:00,3.85,270.6559968,23,64.82086745,2,10,1534845600
21/08/2018,21/08/2018 11:00,3.6,250,23.5,62.9199593,2,11,1534849200
21/08/2018,21/08/2018 12:00,4.6,240,25,55.67963216,2,12,1534852800
21/08/2018,21/08/2018 13:00,4.35,204.7119144,25.5,52.33462489,2,13,1534856400
21/08/2018,21/08/2018 14:00,4.6,186.4090858,25,53.89848236,2,14,1534860000
21/08/2018,21/08/2018 15:00,3.85,210,25,53.89848236,2,15,1534863600
21/08/2018,21/08/2018 16:00,3.6,170,25,53.89848236,2,16,1534867200
21/08/2018,21/08/2018 17:00,2.85,NA,25,53.89848236,2,17,1534870800
21/08/2018,21/08/2018 18:00,3.35,210,24.5,55.56878307,2,18,1534874400
21/08/2018,21/08/2018 19:00,3.85,220,22.5,66.8527104,2,19,1534878000
21/08/2018,21/08/2018 20:00,3.6,225.6961784,21.5,71.05724585,2,20,1534881600
21/08/2018,21/08/2018 21:00,3.6,225.6961784,20,77.87849362,2,21,1534885200
21/08/2018,21/08/2018 22:00,3.85,240,20,77.87849362,2,22,1534888800
21/08/2018,21/08/2018 23:00,3.1,230,19,82.85348003,2,23,1534892400
22/08/2018,22/08/2018 00:00,3.85,225.3254985,19,82.85348003,3,0,1534896000
22/08/2018,22/08/2018 01:00,3.1,235,19,82.85348003,3,1,1534899600
22/08/2018,22/08/2018 02:00,2.85,230,18,82.74284121,3,2,1534903200
22/08/2018,22/08/2018 03:00,3.1,240,17.5,85.4219714,3,3,1534906800
22/08/2018,22/08/2018 04:00,3.35,240,17,88.10110159,3,4,1534910400
22/08/2018,22/08/2018 05:00,3.85,240,17,88.10110159,3,5,1534914000
22/08/2018,22/08/2018 06:00,4.6,245,17,88.10110159,3,6,1534917600
22/08/2018,22/08/2018 07:00,5.4,254.7215171,16.5,90.97224715,3,7,1534921200
22/08/2018,22/08/2018 08:00,5.4,260.5612483,17,88.10110159,3,8,1534924800
22/08/2018,22/08/2018 09:00,4.1,245,18,82.74284121,3,9,1534928400
22/08/2018,22/08/2018 10:00,4.35,240,19,77.74071657,3,10,1534932000
22/08/2018,22/08/2018 11:00,4.1,240,19.5,75.40486854,3,11,1534935600
22/08/2018,22/08/2018 12:00,4.6,235.5448457,20.5,73.14947942,3,12,1534939200
22/08/2018,22/08/2018 13:00,4.1,245,21.5,71.05724585,3,13,1534942800
22/08/2018,22/08/2018 14:00,4.6,230,22,68.88455336,3,14,1534946400
22/08/2018,22/08/2018 15:00,4.35,234.7119144,23,64.82086745,3,15,1534950000
22/08/2018,22/08/2018 16:00,4.1,225,22.5,66.8527104,3,16,1534953600
22/08/2018,22/08/2018 17:00,4.35,230,22,68.88455336,3,17,1534957200
22/08/2018,22/08/2018 18:00,4.6,235,22,68.88455336,3,18,1534960800
22/08/2018,22/08/2018 19:00,3.85,234.6745015,22,68.88455336,3,19,1534964400
22/08/2018,22/08/2018 20:00,4.1,230,21,73.22993834,3,20,1534968000
22/08/2018,22/08/2018 21:00,4.1,230,20.5,80.48864949,3,21,1534971600
22/08/2018,22/08/2018 22:00,3.1,230,20,82.96271367,3,22,1534975200
22/08/2018,22/08/2018 23:00,3.6,240,20,82.96271367,3,23,1534978800
23/08/2018,23/08/2018 00:00,3.6,240,20,82.96271367,4,0,1534982400
23/08/2018,23/08/2018 01:00,2.85,240,20,82.96271367,4,1,1534986000
23/08/2018,23/08/2018 02:00,3.35,234.6259209,20,82.96271367,4,2,1534989600
23/08/2018,23/08/2018 03:00,3.35,230,20,82.96271367,4,3,1534993200
23/08/2018,23/08/2018 04:00,2.6,225,19,88.25807815,4,4,1534996800
23/08/2018,23/08/2018 05:00,3.1,220,19.5,85.61039591,4,5,1535000400
23/08/2018,23/08/2018 06:00,4.9,230,20,82.96271367,4,6,1535004000
23/08/2018,23/08/2018 07:00,5.15,234.4646754,20,82.96271367,4,7,1535007600
23/08/2018,23/08/2018 08:00,5.4,235.2784829,21,78.01458531,4,8,1535011200
23/08/2018,23/08/2018 09:00,4.9,307.3216202,17.5,93.90660566,4,9,1535014800
23/08/2018,23/08/2018 10:00,3.6,335.6961784,17,88.10110159,4,10,1535018400
23/08/2018,23/08/2018 11:00,2.6,320,18,82.74284121,4,11,1535022000
23/08/2018,23/08/2018 12:00,4.6,281.0979951,19,73.06134578,4,12,1535025600
23/08/2018,23/08/2018 13:00,5.15,264.4646754,21,58.47053245,4,13,1535029200
23/08/2018,23/08/2018 14:00,5.7,270,22,49.79803341,4,14,1535032800
23/08/2018,23/08/2018 15:00,6.45,259.608425,22,49.79803341,4,15,1535036400
23/08/2018,23/08/2018 16:00,6.2,260,21.5,48.07164774,4,16,1535040000
23/08/2018,23/08/2018 17:00,6.45,260,21.5,49.77373043,4,17,1535043600
23/08/2018,23/08/2018 18:00,8.25,270,20.5,54.63581499,4,18,1535047200
23/08/2018,23/08/2018 19:00,6.7,260,18.5,57.90895106,4,19,1535050800
23/08/2018,23/08/2018 20:00,6.45,255.1942912,18,59.72161451,4,20,1535054400
23/08/2018,23/08/2018 21:00,6.2,250,17.5,65.88751237,4,21,1535058000
23/08/2018,23/08/2018 22:00,8.5,284.8230806,17,65.78343276,4,22,1535061600
23/08/2018,23/08/2018 23:00,6.7,284.6259209,16,67.90058232,4,23,1535065200
24/08/2018,24/08/2018 00:00,6.45,284.8057088,15.5,65.48579444,5,0,1535068800
24/08/2018,24/08/2018 01:00,6.2,280,15,65.3793381,5,1,1535072400
24/08/2018,24/08/2018 02:00,5.95,275.210618,15,65.3793381,5,2,1535076000
24/08/2018,24/08/2018 03:00,6.15,275.8557685,14.5,67.47824237,5,3,1535079600
24/08/2018,24/08/2018 04:00,4.9,261.64898,13.5,71.97421687,5,4,1535083200
24/08/2018,24/08/2018 05:00,5.4,250,13,71.88663496,5,5,1535086800
24/08/2018,24/08/2018 06:00,5.65,250,13.5,71.97421687,5,6,1535090400
24/08/2018,24/08/2018 07:00,6.7,255.3740791,14.5,67.62216323,5,7,1535094000
24/08/2018,24/08/2018 08:00,6.95,265.1803135,16,59.27028664,5,8,1535097600
24/08/2018,24/08/2018 09:00,7.7,259.3440032,17,53.79651265,5,9,1535101200
24/08/2018,24/08/2018 10:00,8.2,260,18,45.55592014,5,10,1535104800
24/08/2018,24/08/2018 11:00,7.7,259.3440032,18.5,42.73805743,5,11,1535108400
24/08/2018,24/08/2018 12:00,7.45,248.9830472,19,39.92019471,5,12,1535112000
24/08/2018,24/08/2018 13:00,8.2,250,19.5,38.71029754,5,13,1535115600
24/08/2018,24/08/2018 14:00,6.45,244.8057088,19,44.29982646,5,14,1535119200
24/08/2018,24/08/2018 15:00,7.2,245,19,45.81895948,5,15,1535122800
24/08/2018,24/08/2018 16:00,4.85,290.5207481,14.5,79.72889861,5,16,1535126400
24/08/2018,24/08/2018 17:00,7.75,254.3208876,16,63.51997308,5,17,1535130000
24/08/2018,24/08/2018 18:00,6.7,255,15.5,65.48579444,5,18,1535133600
24/08/2018,24/08/2018 19:00,6.2,270,12.5,84.92864189,5,19,1535137200
24/08/2018,24/08/2018 20:00,6.2,250,12,87.68969102,5,20,1535140800
24/08/2018,24/08/2018 21:00,5.7,260,12,87.68969102,5,21,1535144400
24/08/2018,24/08/2018 22:00,6.95,280,12,84.86880875,5,22,1535148000
24/08/2018,24/08/2018 23:00,6.2,280,11.5,81.98728778,5,23,1535151600
25/08/2018,25/08/2018 00:00,6.2,280,11,81.92664909,6,0,1535155200
25/08/2018,25/08/2018 01:00,6.45,280,11,81.92664909,6,1,1535158800
25/08/2018,25/08/2018 02:00,5.95,280,11,81.92664909,6,2,1535162400
25/08/2018,25/08/2018 03:00,6.7,280,11,81.92664909,6,3,1535166000
25/08/2018,25/08/2018 04:00,6.7,274.6259209,11,79.2502771,6,4,1535169600
25/08/2018,25/08/2018 05:00,6.45,275.1942912,11.5,79.32650415,6,5,1535173200
25/08/2018,25/08/2018 06:00,5.65,264.0685126,11.5,79.32650415,6,6,1535176800
25/08/2018,25/08/2018 07:00,5.65,274.5120468,12.5,74.30649709,6,7,1535180400
25/08/2018,25/08/2018 08:00,5.95,280,14,72.06179878,6,8,1535184000
25/08/2018,25/08/2018 09:00,5.15,284.4646754,15,67.57614853,6,9,1535187600
25/08/2018,25/08/2018 10:00,5.7,295,16,59.27028664,6,10,1535191200
25/08/2018,25/08/2018 11:00,5.95,280,17,55.62252857,6,11,1535194800
25/08/2018,25/08/2018 12:00,4.6,280,17.5,52.20547081,6,12,1535198400
25/08/2018,25/08/2018 13:00,6.95,265.901496,18,50.72074403,6,13,1535202000
25/08/2018,25/08/2018 14:00,4.85,260,17,55.74506777,6,14,1535205600
25/08/2018,25/08/2018 15:00,5.65,300,18,47.1721666,6,15,1535209200
25/08/2018,25/08/2018 16:00,3.6,305,18,47.1721666,6,16,1535212800
25/08/2018,25/08/2018 17:00,2.85,324.5602954,18,47.1721666,6,17,1535216400
25/08/2018,25/08/2018 18:00,2.6,308.0578996,17.5,50.37945489,6,18,1535220000
25/08/2018,25/08/2018 19:00,1,NA,17,53.79651265,6,19,1535223600
25/08/2018,25/08/2018 20:00,1.8,261.6563803,16.5,53.67621957,6,20,1535227200
25/08/2018,25/08/2018 21:00,1.25,240,15,63.18252767,6,21,1535230800
25/08/2018,25/08/2018 22:00,1.8,222.4429727,14,72.06179878,6,22,1535234400
25/08/2018,25/08/2018 23:00,1.5,225,13.5,74.46932671,6,23,1535238000
26/08/2018,26/08/2018 00:00,1.8,210,13,76.87685465,7,0,1535241600
26/08/2018,26/08/2018 01:00,1,220,13,76.87685465,7,1,1535245200
26/08/2018,26/08/2018 02:00,2.85,215.4397046,13,76.87685465,7,2,1535248800
26/08/2018,26/08/2018 03:00,2.6,210,13,76.87685465,7,3,1535252400
26/08/2018,26/08/2018 04:00,2.1,215,13,76.87685465,7,4,1535256000
26/08/2018,26/08/2018 05:00,1,NA,13,76.87685465,7,5,1535259600
26/08/2018,26/08/2018 06:00,2.6,189.8757331,14.5,67.62216323,7,6,1535263200
26/08/2018,26/08/2018 07:00,3.6,170,16,59.27028664,7,7,1535266800
26/08/2018,26/08/2018 08:00,3.6,180,16,65.58254994,7,8,1535270400
26/08/2018,26/08/2018 09:00,4.6,190,16,67.76965953,7,9,1535274000
26/08/2018,26/08/2018 10:00,4.9,184.1816506,16,67.92038619,7,10,1535277600
26/08/2018,26/08/2018 11:00,4.35,154.7119144,14,85.07164869,7,11,1535281200
26/08/2018,26/08/2018 12:00,5.1,165,14,87.85761768,7,12,1535284800
26/08/2018,26/08/2018 13:00,5.65,170,14,87.85761768,7,13,1535288400
26/08/2018,26/08/2018 14:00,6.45,174.4171444,15,87.93987708,7,14,1535292000
26/08/2018,26/08/2018 15:00,5.7,185,16.5,88.0610663,7,15,1535295600
26/08/2018,26/08/2018 16:00,7.2,200,17,90.99341447,7,16,1535299200
26/08/2018,26/08/2018 17:00,6.2,205,18,88.18011032,7,17,1535302800
26/08/2018,26/08/2018 18:00,5.15,214.4646754,19,88.25807815,7,18,1535306400
26/08/2018,26/08/2018 19:00,5.9,235.6796605,19,88.25807815,7,19,1535310000
26/08/2018,26/08/2018 20:00,6.2,235.4042458,19,88.25807815,7,20,1535313600
26/08/2018,26/08/2018 21:00,5.4,243.7934098,19,88.25807815,7,21,1535317200
26/08/2018,26/08/2018 22:00,5.95,250,18,88.18011032,7,22,1535320800
26/08/2018,26/08/2018 23:00,5.4,255.2784829,18,82.74284121,7,23,1535324400
27/08/2018,27/08/2018 00:00,5.65,241.8768384,18,82.74284121,1,0,1535328000
27/08/2018,27/08/2018 01:00,5.4,245.2784829,17.5,82.68680562,1,1,1535331600
27/08/2018,27/08/2018 02:00,6.95,245.1803135,16,88.02103101,1,2,1535335200
27/08/2018,27/08/2018 03:00,6.45,240,16,82.51723858,1,3,1535338800
27/08/2018,27/08/2018 04:00,6.2,245,15,87.93987708,1,4,1535342400
27/08/2018,27/08/2018 05:00,6.45,250,15,82.40221827,1,5,1535346000
27/08/2018,27/08/2018 06:00,7.2,254.651898,15,74.70346658,1,6,1535349600
27/08/2018,27/08/2018 07:00,5.7,255,15.5,70.00223759,1,7,1535353200
27/08/2018,27/08/2018 08:00,7.45,245.168212,16.5,63.50069854,1,8,1535356800
27/08/2018,27/08/2018 09:00,7.7,250,17.5,61.66378562,1,9,1535360400
27/08/2018,27/08/2018 10:00,6.45,260,18,59.72161451,1,10,1535364000
27/08/2018,27/08/2018 11:00,8.2,255,18.5,61.87888458,1,11,1535367600
27/08/2018,27/08/2018 12:00,7.45,240,19,60.05812196,1,12,1535371200
27/08/2018,27/08/2018 13:00,5.95,254.789382,19,56.09628761,1,13,1535374800
27/08/2018,27/08/2018 14:00,5.9,254.3203395,19,58.01997041,1,14,1535378400
27/08/2018,27/08/2018 15:00,5.7,255,19,59.9436532,1,15,1535382000
27/08/2018,27/08/2018 16:00,5.65,250,19,59.9436532,1,16,1535385600
27/08/2018,27/08/2018 17:00,3.85,245.3254985,19,59.9436532,1,17,1535389200
27/08/2018,27/08/2018 18:00,4.6,244.4551543,19,59.9436532,1,18,1535392800
27/08/2018,27/08/2018 19:00,4.35,254.7119144,19,59.9436532,1,19,1535396400
27/08/2018,27/08/2018 20:00,3.85,270,18.5,61.87888458,1,20,1535400000
27/08/2018,27/08/2018 21:00,3.35,284.6259209,18,63.81411596,1,21,1535403600
27/08/2018,27/08/2018 22:00,3.1,295,18,59.72161451,1,22,1535407200
27/08/2018,27/08/2018 23:00,3.35,295.3740791,18,59.72161451,1,23,1535410800
28/08/2018,28/08/2018 00:00,1.8,300,17.5,63.71003635,2,0,1535414400
28/08/2018,28/08/2018 01:00,1.5,290,17,63.60595674,2,1,1535418000
28/08/2018,28/08/2018 02:00,1.5,NA,17,65.78343276,2,2,1535421600
28/08/2018,28/08/2018 03:00,1.25,340,17,63.60595674,2,3,1535425200
28/08/2018,28/08/2018 04:00,1.25,10,17,65.78343276,2,4,1535428800
28/08/2018,28/08/2018 05:00,1.5,230,17,65.78343276,2,5,1535432400
28/08/2018,28/08/2018 06:00,2.1,230,17,65.78343276,2,6,1535436000
28/08/2018,28/08/2018 07:00,1.8,166.6132921,17.5,63.84126165,2,7,1535439600
28/08/2018,28/08/2018 08:00,2.85,130,18,63.81411596,2,8,1535443200
28/08/2018,28/08/2018 09:00,2.85,150,18,61.76786523,2,9,1535446800
28/08/2018,28/08/2018 10:00,3.85,199.3440032,18.5,57.90895106,2,10,1535450400
28/08/2018,28/08/2018 11:00,3.85,210.6559968,18.5,57.90895106,2,11,1535454000
28/08/2018,28/08/2018 12:00,3.6,191.2944168,19.5,54.40375877,2,12,1535457600
28/08/2018,28/08/2018 13:00,3.6,180,20,52.71122994,2,13,1535461200
28/08/2018,28/08/2018 14:00,3.35,134.6585041,20.5,54.64142853,2,14,1535464800
28/08/2018,28/08/2018 15:00,2.6,NA,21,52.95332492,2,15,1535468400
28/08/2018,28/08/2018 16:00,3.6,162.8687116,21,52.95332492,2,16,1535472000
28/08/2018,28/08/2018 17:00,3.35,164.6259209,20,56.32953214,2,17,1535475600
28/08/2018,28/08/2018 18:00,2.85,154.5602954,19.5,58.13659267,2,18,1535479200
28/08/2018,28/08/2018 19:00,2.85,174.5602954,18.5,66.08494564,2,19,1535482800
28/08/2018,28/08/2018 20:00,2.35,220,17.5,70.36224879,2,20,1535486400
28/08/2018,28/08/2018 21:00,1.8,210,17,72.5745626,2,21,1535490000
28/08/2018,28/08/2018 22:00,1.55,240,17,72.5745626,2,22,1535493600
28/08/2018,28/08/2018 23:00,1.8,193.4714058,16,77.31695663,2,23,1535497200
29/08/2018,29/08/2018 00:00,2.1,220,16,82.51723858,3,0,1535500800
29/08/2018,29/08/2018 01:00,1,NA,16,79.91709761,3,1,1535504400
29/08/2018,29/08/2018 02:00,1.8,232.4429727,16,79.91709761,3,2,1535508000
29/08/2018,29/08/2018 03:00,1.25,240,16,82.51723858,3,3,1535511600
29/08/2018,29/08/2018 04:00,1.5,230,15.5,88.15885326,3,4,1535515200
29/08/2018,29/08/2018 05:00,2.3,300,15,93.80046794,3,5,1535518800
29/08/2018,29/08/2018 06:00,3.35,303.1302419,15,93.80046794,3,6,1535522400
29/08/2018,29/08/2018 07:00,2.3,300,14.5,90.84840885,3,7,1535526000
29/08/2018,29/08/2018 08:00,1.8,300,14,93.75694062,3,8,1535529600
29/08/2018,29/08/2018 09:00,2.6,300,14.5,90.84840885,3,9,1535533200
29/08/2018,29/08/2018 10:00,2.05,300,15.5,85.22855783,3,10,1535536800
29/08/2018,29/08/2018 11:00,3.6,300,16.5,77.54590059,3,11,1535540400
29/08/2018,29/08/2018 12:00,3.6,315,18,65.98202547,3,12,1535544000
29/08/2018,29/08/2018 13:00,3.85,314.6745015,19,59.9436532,3,13,1535547600
29/08/2018,29/08/2018 14:00,3.35,350,19,64.01995631,3,14,1535551200
29/08/2018,29/08/2018 15:00,2.35,355.5332539,19,64.01995631,3,15,1535554800
29/08/2018,29/08/2018 16:00,2.35,346.3610818,20,56.32953214,3,16,1535558400
29/08/2018,29/08/2018 17:00,4.65,300,19.5,60.17474422,3,17,1535562000
29/08/2018,29/08/2018 18:00,3.85,300,19,64.01995631,3,18,1535565600
