,date,date_end,o3
47114,21/02/2020 01:00,21/02/2020 02:00,52.08777
47115,21/02/2020 02:00,21/02/2020 03:00,52.68648
47116,21/02/2020 03:00,21/02/2020 04:00,54.28304
47117,21/02/2020 04:00,21/02/2020 05:00,52.48691
47118,21/02/2020 05:00,21/02/2020 06:00,51.28949
47119,21/02/2020 06:00,21/02/2020 07:00,47.29809
47120,21/02/2020 07:00,21/02/2020 08:00,47.29809
47121,21/02/2020 08:00,21/02/2020 09:00,50.29164
47122,21/02/2020 09:00,21/02/2020 10:00,55.68003
47123,21/02/2020 10:00,21/02/2020 11:00,59.871
47124,21/02/2020 11:00,21/02/2020 12:00,60.46971
47125,21/02/2020 12:00,21/02/2020 13:00,58.07487
47126,21/02/2020 13:00,21/02/2020 14:00,58.67358
47127,21/02/2020 14:00,21/02/2020 15:00,59.67143
47128,21/02/2020 15:00,21/02/2020 16:00,67.45466
47129,21/02/2020 16:00,21/02/2020 17:00,63.26369
47130,21/02/2020 17:00,21/02/2020 18:00,62.26584
47131,21/02/2020 18:00,21/02/2020 19:00,64.26154
47132,21/02/2020 19:00,21/02/2020 20:00,66.05767
47133,21/02/2020 20:00,21/02/2020 21:00,69.25079
47134,21/02/2020 21:00,21/02/2020 22:00,73.64133
47135,21/02/2020 22:00,21/02/2020 23:00,74.04047
47136,21/02/2020 23:00,22/02/2020 00:00,73.64133
47137,22/02/2020 00:00,22/02/2020 01:00,73.44176
47138,22/02/2020 01:00,22/02/2020 02:00,71.8452
47139,22/02/2020 02:00,22/02/2020 03:00,71.04692
47140,22/02/2020 03:00,22/02/2020 04:00,70.64778
47141,22/02/2020 04:00,22/02/2020 05:00,71.24649
47142,22/02/2020 05:00,22/02/2020 06:00,70.84735
47143,22/02/2020 06:00,22/02/2020 07:00,70.04907
47144,22/02/2020 07:00,22/02/2020 08:00,68.85165
47145,22/02/2020 08:00,22/02/2020 09:00,67.65423
47146,22/02/2020 09:00,22/02/2020 10:00,63.26369
47147,22/02/2020 10:00,22/02/2020 11:00,46.69938
47148,22/02/2020 11:00,22/02/2020 12:00,46.10067
47149,22/02/2020 12:00,22/02/2020 13:00,53.08562
47150,22/02/2020 13:00,22/02/2020 14:00,39.11572
47151,22/02/2020 14:00,22/02/2020 15:00,43.50626
47152,22/02/2020 15:00,22/02/2020 16:00,44.70368
47153,22/02/2020 16:00,22/02/2020 17:00,46.30024
47154,22/02/2020 17:00,22/02/2020 18:00,46.69938
47155,22/02/2020 18:00,22/02/2020 19:00,48.09637
47156,22/02/2020 19:00,22/02/2020 20:00,52.08777
44343,22/02/2020 20:00,22/02/2020 21:00,55.68003
44344,22/02/2020 21:00,22/02/2020 22:00,65.45896
47157,22/02/2020 22:00,22/02/2020 23:00,68.65208
47158,22/02/2020 23:00,23/02/2020 00:00,69.05122
44345,23/02/2020 00:00,23/02/2020 01:00,62.86455
44346,23/02/2020 01:00,23/02/2020 02:00,72.44391
44347,23/02/2020 02:00,23/02/2020 03:00,68.25294
44348,23/02/2020 03:00,23/02/2020 04:00,64.06197
44349,23/02/2020 04:00,23/02/2020 05:00,61.26799
44350,23/02/2020 05:00,23/02/2020 06:00,57.8753
44351,23/02/2020 06:00,23/02/2020 07:00,53.48476
44352,23/02/2020 07:00,23/02/2020 08:00,50.29164
44353,23/02/2020 08:00,23/02/2020 09:00,48.29594
44354,23/02/2020 09:00,23/02/2020 10:00,43.30669
44355,23/02/2020 10:00,23/02/2020 11:00,37.9183
44356,23/02/2020 11:00,23/02/2020 12:00,34.72518
44357,23/02/2020 12:00,23/02/2020 13:00,31.13292
44358,23/02/2020 13:00,23/02/2020 14:00,42.30884
44359,23/02/2020 14:00,23/02/2020 15:00,46.49981
44360,23/02/2020 15:00,23/02/2020 16:00,47.29809
44361,23/02/2020 16:00,23/02/2020 17:00,34.32604
44362,23/02/2020 17:00,23/02/2020 18:00,35.12432
44363,23/02/2020 18:00,23/02/2020 19:00,29.13722
44364,23/02/2020 19:00,23/02/2020 20:00,28.93765
44365,23/02/2020 20:00,23/02/2020 21:00,17.76173
44366,23/02/2020 21:00,23/02/2020 22:00,7.58366
44367,23/02/2020 22:00,23/02/2020 23:00,13.77033
44368,23/02/2020 23:00,24/02/2020 00:00,39.71443
44369,24/02/2020 00:00,24/02/2020 01:00,35.72303
44370,24/02/2020 01:00,24/02/2020 02:00,63.26369
44371,24/02/2020 02:00,24/02/2020 03:00,65.65853
44372,24/02/2020 03:00,24/02/2020 04:00,63.26369
44373,24/02/2020 04:00,24/02/2020 05:00,55.8796
44374,24/02/2020 05:00,24/02/2020 06:00,44.50411
44375,24/02/2020 06:00,24/02/2020 07:00,36.52131
44376,24/02/2020 07:00,24/02/2020 08:00,36.12217
44377,24/02/2020 08:00,24/02/2020 09:00,43.70583
44378,24/02/2020 09:00,24/02/2020 10:00,41.11142
44379,24/02/2020 10:00,24/02/2020 11:00,41.9097
44380,24/02/2020 11:00,24/02/2020 12:00,41.9097
44381,24/02/2020 12:00,24/02/2020 13:00,45.50196
44382,24/02/2020 13:00,24/02/2020 14:00,44.90325
44383,24/02/2020 14:00,24/02/2020 15:00,49.69293
44384,24/02/2020 15:00,24/02/2020 16:00,54.68218
44385,24/02/2020 16:00,24/02/2020 17:00,52.28734
44386,24/02/2020 17:00,24/02/2020 18:00,47.09852
44387,24/02/2020 18:00,24/02/2020 19:00,40.51271
44388,24/02/2020 19:00,24/02/2020 20:00,48.29594
44389,24/02/2020 20:00,24/02/2020 21:00,41.71013
44390,24/02/2020 21:00,24/02/2020 22:00,25.34539
44391,24/02/2020 22:00,24/02/2020 23:00,20.35614
44392,24/02/2020 23:00,25/02/2020 00:00,36.32174
44393,25/02/2020 00:00,25/02/2020 01:00,47.8968
44394,25/02/2020 01:00,25/02/2020 02:00,54.88175
44395,25/02/2020 02:00,25/02/2020 03:00,50.69078
44396,25/02/2020 03:00,25/02/2020 04:00,56.47831
44397,25/02/2020 04:00,25/02/2020 05:00,57.8753
44398,25/02/2020 05:00,25/02/2020 06:00,55.68003
44399,25/02/2020 06:00,25/02/2020 07:00,53.8839
44400,25/02/2020 07:00,25/02/2020 08:00,47.69723
44401,25/02/2020 08:00,25/02/2020 09:00,44.30454
44402,25/02/2020 09:00,25/02/2020 10:00,45.30239
44403,25/02/2020 10:00,25/02/2020 11:00,38.71658
44404,25/02/2020 11:00,25/02/2020 12:00,44.90325
44405,25/02/2020 12:00,25/02/2020 13:00,42.10927
44406,25/02/2020 13:00,25/02/2020 14:00,38.91615
44407,25/02/2020 14:00,25/02/2020 15:00,46.49981
44408,25/02/2020 15:00,25/02/2020 16:00,56.27874
44409,25/02/2020 16:00,25/02/2020 17:00,49.8925
44410,25/02/2020 17:00,25/02/2020 18:00,50.89035
44411,25/02/2020 18:00,25/02/2020 19:00,39.31529
44412,25/02/2020 19:00,25/02/2020 20:00,33.32819
44413,25/02/2020 20:00,25/02/2020 21:00,36.12217
44414,25/02/2020 21:00,25/02/2020 22:00,23.74883
44415,25/02/2020 22:00,25/02/2020 23:00,23.54926
44416,25/02/2020 23:00,26/02/2020 00:00,31.53206
44417,26/02/2020 00:00,26/02/2020 01:00,37.51916
44418,26/02/2020 01:00,26/02/2020 02:00,30.13507
44419,26/02/2020 02:00,26/02/2020 03:00,25.9441
44420,26/02/2020 03:00,26/02/2020 04:00,17.36259
44421,26/02/2020 04:00,26/02/2020 05:00,25.34539
44422,26/02/2020 05:00,26/02/2020 06:00,35.32389
44423,26/02/2020 06:00,26/02/2020 07:00,30.53421
44424,26/02/2020 07:00,26/02/2020 08:00,20.95485
44425,26/02/2020 08:00,26/02/2020 09:00,26.54281
44426,26/02/2020 09:00,26/02/2020 10:00,20.55571
44427,26/02/2020 10:00,26/02/2020 11:00,33.52776
44428,26/02/2020 11:00,26/02/2020 12:00,26.74238
44429,26/02/2020 12:00,26/02/2020 13:00,20.75528
44430,26/02/2020 13:00,26/02/2020 14:00,31.53206
44431,26/02/2020 14:00,26/02/2020 15:00,32.52991
44432,26/02/2020 15:00,26/02/2020 16:00,40.91185
44433,26/02/2020 16:00,26/02/2020 17:00,28.13937
44434,26/02/2020 17:00,26/02/2020 18:00,15.76603
44435,26/02/2020 18:00,26/02/2020 19:00,19.957
44436,26/02/2020 19:00,26/02/2020 20:00,11.57506
44437,26/02/2020 20:00,26/02/2020 21:00,22.95055
44438,26/02/2020 21:00,26/02/2020 22:00,31.9312
44439,26/02/2020 22:00,26/02/2020 23:00,37.9183
44440,26/02/2020 23:00,27/02/2020 00:00,44.50411
44441,27/02/2020 00:00,27/02/2020 01:00,45.30239
44442,27/02/2020 01:00,27/02/2020 02:00,44.90325
44443,27/02/2020 02:00,27/02/2020 03:00,50.49121
44444,27/02/2020 03:00,27/02/2020 04:00,47.29809
44445,27/02/2020 04:00,27/02/2020 05:00,55.68003
44446,27/02/2020 05:00,27/02/2020 06:00,60.27014
44447,27/02/2020 06:00,27/02/2020 07:00,41.51056
44448,27/02/2020 07:00,27/02/2020 08:00,34.52561
44449,27/02/2020 08:00,27/02/2020 09:00,19.15872
44450,27/02/2020 09:00,27/02/2020 10:00,7.78323
44451,27/02/2020 10:00,27/02/2020 11:00,17.16302
44452,27/02/2020 11:00,27/02/2020 12:00,27.74023
44453,27/02/2020 12:00,27/02/2020 13:00,28.13937
44454,27/02/2020 13:00,27/02/2020 14:00,37.31959
44455,27/02/2020 14:00,27/02/2020 15:00,35.9226
44456,27/02/2020 15:00,27/02/2020 16:00,41.71013
44457,27/02/2020 16:00,27/02/2020 17:00,30.33464
44458,27/02/2020 17:00,27/02/2020 18:00,31.53206
44459,27/02/2020 18:00,27/02/2020 19:00,27.54066
44460,27/02/2020 19:00,27/02/2020 20:00,17.9613
44461,27/02/2020 20:00,27/02/2020 21:00,13.37119
44462,27/02/2020 21:00,27/02/2020 22:00,11.17592
44463,27/02/2020 22:00,27/02/2020 23:00,9.9785
44464,27/02/2020 23:00,28/02/2020 00:00,20.75528
44465,28/02/2020 00:00,28/02/2020 01:00,21.75313
44466,28/02/2020 01:00,28/02/2020 02:00,29.53636
44467,28/02/2020 02:00,28/02/2020 03:00,31.73163
44468,28/02/2020 03:00,28/02/2020 04:00,41.51056
44469,28/02/2020 04:00,28/02/2020 05:00,37.9183
44470,28/02/2020 05:00,28/02/2020 06:00,25.9441
44471,28/02/2020 06:00,28/02/2020 07:00,25.74453
44472,28/02/2020 07:00,28/02/2020 08:00,11.57506
44473,28/02/2020 08:00,28/02/2020 09:00,33.52776
44474,28/02/2020 09:00,28/02/2020 10:00,40.91185
44475,28/02/2020 10:00,28/02/2020 11:00,47.09852
44476,28/02/2020 11:00,28/02/2020 12:00,51.8882
44477,28/02/2020 12:00,28/02/2020 13:00,49.8925
44478,28/02/2020 13:00,28/02/2020 14:00,43.10712
44479,28/02/2020 14:00,28/02/2020 15:00,32.92905
44480,28/02/2020 15:00,28/02/2020 16:00,34.12647
44481,28/02/2020 16:00,28/02/2020 17:00,36.72088
44482,28/02/2020 17:00,28/02/2020 18:00,49.69293
44483,28/02/2020 18:00,28/02/2020 19:00,52.48691
44484,28/02/2020 19:00,28/02/2020 20:00,52.28734
44485,28/02/2020 20:00,28/02/2020 21:00,52.08777
44486,28/02/2020 21:00,28/02/2020 22:00,54.68218
44487,28/02/2020 22:00,28/02/2020 23:00,52.88605
44488,28/02/2020 23:00,29/02/2020 00:00,58.47401
44489,29/02/2020 00:00,29/02/2020 01:00,59.47186
44490,29/02/2020 01:00,29/02/2020 02:00,64.06197
44491,29/02/2020 02:00,29/02/2020 03:00,64.26154
44492,29/02/2020 03:00,29/02/2020 04:00,66.65638
44493,29/02/2020 04:00,29/02/2020 05:00,65.65853
44494,29/02/2020 05:00,29/02/2020 06:00,63.06412
44495,29/02/2020 06:00,29/02/2020 07:00,58.27444
44496,29/02/2020 07:00,29/02/2020 08:00,49.09422
44497,29/02/2020 08:00,29/02/2020 09:00,31.13292
44498,29/02/2020 09:00,29/02/2020 10:00,42.30884
44499,29/02/2020 10:00,29/02/2020 11:00,50.69078
44500,29/02/2020 11:00,29/02/2020 12:00,55.28089
44501,29/02/2020 12:00,29/02/2020 13:00,51.48906
44502,29/02/2020 13:00,29/02/2020 14:00,44.10497
44503,29/02/2020 14:00,29/02/2020 15:00,51.28949
44504,29/02/2020 15:00,29/02/2020 16:00,51.68863
44505,29/02/2020 16:00,29/02/2020 17:00,65.05982
44506,29/02/2020 17:00,29/02/2020 18:00,59.07272
44507,29/02/2020 18:00,29/02/2020 19:00,57.47616
44508,29/02/2020 19:00,29/02/2020 20:00,58.47401
44509,29/02/2020 20:00,29/02/2020 21:00,67.65423
44510,29/02/2020 21:00,29/02/2020 22:00,71.24649
44511,29/02/2020 22:00,29/02/2020 23:00,71.04692
44512,29/02/2020 23:00,01/03/2020 00:00,74.04047
44513,01/03/2020 00:00,01/03/2020 01:00,72.84305
44514,01/03/2020 01:00,01/03/2020 02:00,77.23359
44515,01/03/2020 02:00,01/03/2020 03:00,74.63918
44516,01/03/2020 03:00,01/03/2020 04:00,72.44391
44517,01/03/2020 04:00,01/03/2020 05:00,70.64778
44518,01/03/2020 05:00,01/03/2020 06:00,70.64778
44519,01/03/2020 06:00,01/03/2020 07:00,69.45036
44520,01/03/2020 07:00,01/03/2020 08:00,67.25509
44521,01/03/2020 08:00,01/03/2020 09:00,68.45251
44522,01/03/2020 09:00,01/03/2020 10:00,69.25079
44523,01/03/2020 10:00,01/03/2020 11:00,66.45681
44524,01/03/2020 11:00,01/03/2020 12:00,63.06412
44525,01/03/2020 12:00,01/03/2020 13:00,66.45681
44526,01/03/2020 13:00,01/03/2020 14:00,62.86455
44527,01/03/2020 14:00,01/03/2020 15:00,66.65638
44528,01/03/2020 15:00,01/03/2020 16:00,64.06197
44529,01/03/2020 16:00,01/03/2020 17:00,58.67358
44530,01/03/2020 17:00,01/03/2020 18:00,66.45681
44531,01/03/2020 18:00,01/03/2020 19:00,57.47616
44532,01/03/2020 19:00,01/03/2020 20:00,56.27874
44533,01/03/2020 20:00,01/03/2020 21:00,47.69723
44534,01/03/2020 21:00,01/03/2020 22:00,43.70583
44535,01/03/2020 22:00,01/03/2020 23:00,50.09207
44536,01/03/2020 23:00,02/03/2020 00:00,55.8796
44537,02/03/2020 00:00,02/03/2020 01:00,55.28089
44538,02/03/2020 01:00,02/03/2020 02:00,53.68433
44539,02/03/2020 02:00,02/03/2020 03:00,53.68433
44540,02/03/2020 03:00,02/03/2020 04:00,59.67143
44541,02/03/2020 04:00,02/03/2020 05:00,60.07057
44542,02/03/2020 05:00,02/03/2020 06:00,51.8882
44543,02/03/2020 06:00,02/03/2020 07:00,31.53206
44544,02/03/2020 07:00,02/03/2020 08:00,16.36474
44545,02/03/2020 08:00,02/03/2020 09:00,12.77248
44546,02/03/2020 09:00,02/03/2020 10:00,21.55356
44547,02/03/2020 10:00,02/03/2020 11:00,32.52991
44548,02/03/2020 11:00,02/03/2020 12:00,39.914
44549,02/03/2020 12:00,02/03/2020 13:00,36.12217
44550,02/03/2020 13:00,02/03/2020 14:00,36.12217
44551,02/03/2020 14:00,02/03/2020 15:00,33.72733
44552,02/03/2020 15:00,02/03/2020 16:00,27.34109
44553,02/03/2020 16:00,02/03/2020 17:00,19.957
44554,02/03/2020 17:00,02/03/2020 18:00,30.53421
44555,02/03/2020 18:00,02/03/2020 19:00,30.53421
44556,02/03/2020 19:00,02/03/2020 20:00,29.33679
44557,02/03/2020 20:00,02/03/2020 21:00,38.71658
44558,02/03/2020 21:00,02/03/2020 22:00,45.70153
44559,02/03/2020 22:00,02/03/2020 23:00,49.69293
44560,02/03/2020 23:00,03/03/2020 00:00,52.48691
44561,03/03/2020 00:00,03/03/2020 01:00,56.27874
44562,03/03/2020 01:00,03/03/2020 02:00,58.47401
44563,03/03/2020 02:00,03/03/2020 03:00,62.06627
44564,03/03/2020 03:00,03/03/2020 04:00,62.06627
44565,03/03/2020 04:00,03/03/2020 05:00,60.07057
44566,03/03/2020 05:00,03/03/2020 06:00,55.68003
44567,03/03/2020 06:00,03/03/2020 07:00,44.70368
44568,03/03/2020 07:00,03/03/2020 08:00,37.9183
44569,03/03/2020 08:00,03/03/2020 09:00,41.71013
44570,03/03/2020 09:00,03/03/2020 10:00,43.30669
44571,03/03/2020 10:00,03/03/2020 11:00,36.12217
44572,03/03/2020 11:00,03/03/2020 12:00,37.31959
44573,03/03/2020 12:00,03/03/2020 13:00,34.12647
44574,03/03/2020 13:00,03/03/2020 14:00,21.35399
44575,03/03/2020 14:00,03/03/2020 15:00,21.9527
44576,03/03/2020 15:00,03/03/2020 16:00,16.96345
44577,03/03/2020 16:00,03/03/2020 17:00,14.96775
44578,03/03/2020 17:00,03/03/2020 18:00,11.17592
44579,03/03/2020 18:00,03/03/2020 19:00,1.79613
44580,03/03/2020 19:00,03/03/2020 20:00,1.19742
44581,03/03/2020 20:00,03/03/2020 21:00,1.59656
44582,03/03/2020 21:00,03/03/2020 22:00,4.19097
44583,03/03/2020 22:00,03/03/2020 23:00,7.78323
44584,03/03/2020 23:00,04/03/2020 00:00,6.18667
44585,04/03/2020 00:00,04/03/2020 01:00,13.57076
44586,04/03/2020 01:00,04/03/2020 02:00,19.75743
44587,04/03/2020 02:00,04/03/2020 03:00,15.16732
44588,04/03/2020 03:00,04/03/2020 04:00,23.54926
44589,04/03/2020 04:00,04/03/2020 05:00,19.75743
44590,04/03/2020 05:00,04/03/2020 06:00,19.957
44591,04/03/2020 06:00,04/03/2020 07:00,23.15012
44592,04/03/2020 07:00,04/03/2020 08:00,22.35184
44593,04/03/2020 08:00,04/03/2020 09:00,12.37334
44594,04/03/2020 09:00,04/03/2020 10:00,16.36474
44595,04/03/2020 10:00,04/03/2020 11:00,26.54281
44596,04/03/2020 11:00,04/03/2020 12:00,38.71658
44597,04/03/2020 12:00,04/03/2020 13:00,51.08992
44598,04/03/2020 13:00,04/03/2020 14:00,53.48476
44599,04/03/2020 14:00,04/03/2020 15:00,48.49551
44600,04/03/2020 15:00,04/03/2020 16:00,46.69938
44601,04/03/2020 16:00,04/03/2020 17:00,33.12862
44602,04/03/2020 17:00,04/03/2020 18:00,23.34969
44603,04/03/2020 18:00,04/03/2020 19:00,21.75313
44604,04/03/2020 19:00,04/03/2020 20:00,27.34109
44605,04/03/2020 20:00,04/03/2020 21:00,30.73378
44606,04/03/2020 21:00,04/03/2020 22:00,33.12862
44607,04/03/2020 22:00,04/03/2020 23:00,31.53206
44608,04/03/2020 23:00,05/03/2020 00:00,34.92475
44609,05/03/2020 00:00,05/03/2020 01:00,39.11572
44610,05/03/2020 01:00,05/03/2020 02:00,43.70583
44611,05/03/2020 02:00,05/03/2020 03:00,45.70153
44612,05/03/2020 03:00,05/03/2020 04:00,47.09852
44613,05/03/2020 04:00,05/03/2020 05:00,46.89895
44614,05/03/2020 05:00,05/03/2020 06:00,43.50626
44615,05/03/2020 06:00,05/03/2020 07:00,36.52131
44616,05/03/2020 07:00,05/03/2020 08:00,26.54281
44617,05/03/2020 08:00,05/03/2020 09:00,25.9441
44618,05/03/2020 09:00,05/03/2020 10:00,22.95055
44619,05/03/2020 10:00,05/03/2020 11:00,21.15442
44620,05/03/2020 11:00,05/03/2020 12:00,21.75313
44621,05/03/2020 12:00,05/03/2020 13:00,23.34969
44622,05/03/2020 13:00,05/03/2020 14:00,27.9398
44623,05/03/2020 14:00,05/03/2020 15:00,26.74238
44624,05/03/2020 15:00,05/03/2020 16:00,27.54066
44625,05/03/2020 16:00,05/03/2020 17:00,22.15227
44626,05/03/2020 17:00,05/03/2020 18:00,31.33249
44627,05/03/2020 18:00,05/03/2020 19:00,26.34324
44628,05/03/2020 19:00,05/03/2020 20:00,29.9355
44629,05/03/2020 20:00,05/03/2020 21:00,35.9226
44630,05/03/2020 21:00,05/03/2020 22:00,37.9183
44631,05/03/2020 22:00,05/03/2020 23:00,36.72088
44632,05/03/2020 23:00,06/03/2020 00:00,39.11572
44633,06/03/2020 00:00,06/03/2020 01:00,44.90325
44634,06/03/2020 01:00,06/03/2020 02:00,50.49121
44635,06/03/2020 02:00,06/03/2020 03:00,48.89465
44636,06/03/2020 03:00,06/03/2020 04:00,49.49336
44637,06/03/2020 04:00,06/03/2020 05:00,45.50196
44638,06/03/2020 05:00,06/03/2020 06:00,40.71228
44639,06/03/2020 06:00,06/03/2020 07:00,27.74023
44640,06/03/2020 07:00,06/03/2020 08:00,17.16302
44641,06/03/2020 08:00,06/03/2020 09:00,15.76603
44642,06/03/2020 09:00,06/03/2020 10:00,24.74668
44643,06/03/2020 10:00,06/03/2020 11:00,32.92905
44644,06/03/2020 11:00,06/03/2020 12:00,38.91615
44645,06/03/2020 12:00,06/03/2020 13:00,38.91615
44646,06/03/2020 13:00,06/03/2020 14:00,36.72088
44647,06/03/2020 14:00,06/03/2020 15:00,43.30669
44648,06/03/2020 15:00,06/03/2020 16:00,41.31099
44649,06/03/2020 16:00,06/03/2020 17:00,37.12002
44650,06/03/2020 17:00,06/03/2020 18:00,27.74023
44651,06/03/2020 18:00,06/03/2020 19:00,16.76388
44652,06/03/2020 19:00,06/03/2020 20:00,12.17377
44653,06/03/2020 20:00,06/03/2020 21:00,3.9914
44654,06/03/2020 21:00,06/03/2020 22:00,2.59441
44655,06/03/2020 22:00,06/03/2020 23:00,1.9957
44656,06/03/2020 23:00,07/03/2020 00:00,1.9957
44657,07/03/2020 00:00,07/03/2020 01:00,1.19742
44658,07/03/2020 01:00,07/03/2020 02:00,0.99785
44659,07/03/2020 02:00,07/03/2020 03:00,1.19742
44660,07/03/2020 03:00,07/03/2020 04:00,10.97635
44661,07/03/2020 04:00,07/03/2020 05:00,17.36259
44662,07/03/2020 05:00,07/03/2020 06:00,23.54926
44663,07/03/2020 06:00,07/03/2020 07:00,26.34324
44664,07/03/2020 07:00,07/03/2020 08:00,26.14367
44665,07/03/2020 08:00,07/03/2020 09:00,33.32819
44666,07/03/2020 09:00,07/03/2020 10:00,45.70153
44667,07/03/2020 10:00,07/03/2020 11:00,52.48691
44668,07/03/2020 11:00,07/03/2020 12:00,53.28519
44669,07/03/2020 12:00,07/03/2020 13:00,58.67358
44670,07/03/2020 13:00,07/03/2020 14:00,59.67143
44671,07/03/2020 14:00,07/03/2020 15:00,60.07057
44672,07/03/2020 15:00,07/03/2020 16:00,57.67573
44673,07/03/2020 16:00,07/03/2020 17:00,60.66928
44674,07/03/2020 17:00,07/03/2020 18:00,57.47616
44675,07/03/2020 18:00,07/03/2020 19:00,54.88175
44676,07/03/2020 19:00,07/03/2020 20:00,56.27874
44677,07/03/2020 20:00,07/03/2020 21:00,66.65638
44678,07/03/2020 21:00,07/03/2020 22:00,70.24864
44679,07/03/2020 22:00,07/03/2020 23:00,71.24649
44680,07/03/2020 23:00,08/03/2020 00:00,75.8366
44681,08/03/2020 00:00,08/03/2020 01:00,80.02757
44682,08/03/2020 01:00,08/03/2020 02:00,79.02972
44683,08/03/2020 02:00,08/03/2020 03:00,79.42886
44684,08/03/2020 03:00,08/03/2020 04:00,77.43316
44685,08/03/2020 04:00,08/03/2020 05:00,77.63273
44686,08/03/2020 05:00,08/03/2020 06:00,75.63703
44687,08/03/2020 06:00,08/03/2020 07:00,76.63488
44688,08/03/2020 07:00,08/03/2020 08:00,73.8409
44689,08/03/2020 08:00,08/03/2020 09:00,74.63918
44690,08/03/2020 09:00,08/03/2020 10:00,68.65208
44691,08/03/2020 10:00,08/03/2020 11:00,69.64993
44692,08/03/2020 11:00,08/03/2020 12:00,66.05767
44693,08/03/2020 12:00,08/03/2020 13:00,70.64778
44694,08/03/2020 13:00,08/03/2020 14:00,68.65208
44695,08/03/2020 14:00,08/03/2020 15:00,65.05982
44696,08/03/2020 15:00,08/03/2020 16:00,58.87315
44697,08/03/2020 16:00,08/03/2020 17:00,58.87315
44698,08/03/2020 17:00,08/03/2020 18:00,55.08132
44699,08/03/2020 18:00,08/03/2020 19:00,54.28304
44700,08/03/2020 19:00,08/03/2020 20:00,54.08347
44701,08/03/2020 20:00,08/03/2020 21:00,51.48906
44702,08/03/2020 21:00,08/03/2020 22:00,53.8839
44703,08/03/2020 22:00,08/03/2020 23:00,54.28304
44704,08/03/2020 23:00,09/03/2020 00:00,53.08562
44705,09/03/2020 00:00,09/03/2020 01:00,55.28089
44706,09/03/2020 01:00,09/03/2020 02:00,56.27874
44707,09/03/2020 02:00,09/03/2020 03:00,58.67358
44708,09/03/2020 03:00,09/03/2020 04:00,61.46756
44709,09/03/2020 04:00,09/03/2020 05:00,57.8753
44710,09/03/2020 05:00,09/03/2020 06:00,49.8925
44711,09/03/2020 06:00,09/03/2020 07:00,32.52991
44712,09/03/2020 07:00,09/03/2020 08:00,22.55141
44713,09/03/2020 08:00,09/03/2020 09:00,29.73593
44714,09/03/2020 09:00,09/03/2020 10:00,31.33249
44715,09/03/2020 10:00,09/03/2020 11:00,24.94625
44716,09/03/2020 11:00,09/03/2020 12:00,35.72303
44717,09/03/2020 12:00,09/03/2020 13:00,42.30884
44718,09/03/2020 13:00,09/03/2020 14:00,47.29809
44719,09/03/2020 14:00,09/03/2020 15:00,43.9054
44720,09/03/2020 15:00,09/03/2020 16:00,42.50841
44721,09/03/2020 16:00,09/03/2020 17:00,43.30669
44722,09/03/2020 17:00,09/03/2020 18:00,52.68648
44723,09/03/2020 18:00,09/03/2020 19:00,46.10067
44724,09/03/2020 19:00,09/03/2020 20:00,52.08777
44725,09/03/2020 20:00,09/03/2020 21:00,61.66713
44726,09/03/2020 21:00,09/03/2020 22:00,61.66713
44727,09/03/2020 22:00,09/03/2020 23:00,60.46971
44728,09/03/2020 23:00,10/03/2020 00:00,62.66498
44729,10/03/2020 00:00,10/03/2020 01:00,NA
44730,10/03/2020 01:00,10/03/2020 02:00,59.67143
44731,10/03/2020 02:00,10/03/2020 03:00,59.47186
44732,10/03/2020 03:00,10/03/2020 04:00,57.27659
44733,10/03/2020 04:00,10/03/2020 05:00,56.27874
44734,10/03/2020 05:00,10/03/2020 06:00,52.28734
44735,10/03/2020 06:00,10/03/2020 07:00,48.09637
44736,10/03/2020 07:00,10/03/2020 08:00,39.51486
44737,10/03/2020 08:00,10/03/2020 09:00,33.32819
44738,10/03/2020 09:00,10/03/2020 10:00,30.93335
44739,10/03/2020 10:00,10/03/2020 11:00,37.9183
44740,10/03/2020 11:00,10/03/2020 12:00,35.9226
44741,10/03/2020 12:00,10/03/2020 13:00,33.12862
44742,10/03/2020 13:00,10/03/2020 14:00,30.93335
44743,10/03/2020 14:00,10/03/2020 15:00,34.12647
44744,10/03/2020 15:00,10/03/2020 16:00,27.74023
44745,10/03/2020 16:00,10/03/2020 17:00,31.9312
44746,10/03/2020 17:00,10/03/2020 18:00,25.9441
44747,10/03/2020 18:00,10/03/2020 19:00,20.15657
44748,10/03/2020 19:00,10/03/2020 20:00,23.34969
44749,10/03/2020 20:00,10/03/2020 21:00,27.54066
44750,10/03/2020 21:00,10/03/2020 22:00,36.72088
44751,10/03/2020 22:00,10/03/2020 23:00,51.8882
44752,10/03/2020 23:00,11/03/2020 00:00,41.71013
44753,11/03/2020 00:00,11/03/2020 01:00,27.34109
44754,11/03/2020 01:00,11/03/2020 02:00,26.14367
44755,11/03/2020 02:00,11/03/2020 03:00,29.73593
44756,11/03/2020 03:00,11/03/2020 04:00,25.34539
44757,11/03/2020 04:00,11/03/2020 05:00,54.88175
44758,11/03/2020 05:00,11/03/2020 06:00,58.87315
44759,11/03/2020 06:00,11/03/2020 07:00,56.67788
44760,11/03/2020 07:00,11/03/2020 08:00,52.28734
44761,11/03/2020 08:00,11/03/2020 09:00,51.8882
44762,11/03/2020 09:00,11/03/2020 10:00,51.68863
44763,11/03/2020 10:00,11/03/2020 11:00,56.67788
