date,day,wd,ws,air_temp,RH,weekday,hour,date_unix
06/09/2017 06:00,06/09/2017,245.2784829,5.4,14.5,79.72889861,3,6,1504670400
06/09/2017 07:00,06/09/2017,244.4171444,6.45,15.5,74.78892091,3,7,1504674000
06/09/2017 08:00,06/09/2017,245,5.7,16.5,70.18331655,3,8,1504677600
06/09/2017 09:00,06/09/2017,260,5.95,17.5,61.66378562,3,9,1504681200
06/09/2017 10:00,06/09/2017,285,6.2,18,55.86063159,3,10,1504684800
06/09/2017 11:00,06/09/2017,274.8196865,6.95,18.5,54.16369023,3,11,1504688400
06/09/2017 12:00,06/09/2017,265.348102,7.2,19.5,47.56201829,3,12,1504692000
06/09/2017 13:00,06/09/2017,274.1442315,6.15,19,49.04437933,3,13,1504695600
06/09/2017 14:00,06/09/2017,290,5.65,19,49.04437933,3,14,1504699200
06/09/2017 15:00,06/09/2017,274.4171444,6.45,19,50.7555641,3,15,1504702800
06/09/2017 16:00,06/09/2017,285.4042458,6.2,18.5,50.63211412,3,16,1504706400
06/09/2017 17:00,06/09/2017,272.1492616,5.65,18,54.04024025,3,17,1504710000
06/09/2017 18:00,06/09/2017,285,5.1,17.5,53.92118874,3,18,1504713600
06/09/2017 19:00,06/09/2017,284.6745015,3.85,17,57.55985006,3,19,1504717200
06/09/2017 20:00,06/09/2017,280,4.1,17,55.62252857,3,20,1504720800
06/09/2017 21:00,06/09/2017,290,2.85,17,55.62252857,3,21,1504724400
06/09/2017 22:00,06/09/2017,249.1138609,2.85,16.5,59.50898446,3,22,1504728000
06/09/2017 23:00,06/09/2017,266.3189068,2.85,16,63.51997308,3,23,1504731600
07/09/2017 00:00,07/09/2017,285,3.1,16,61.33286349,4,0,1504821600
07/09/2017 01:00,07/09/2017,235,2.6,15,67.57614853,4,1,1504825200
07/09/2017 02:00,07/09/2017,239.0334182,2.85,15,67.57614853,4,2,1504742400
07/09/2017 03:00,07/09/2017,250,3.1,14,72.06179878,4,3,1504746000
07/09/2017 04:00,07/09/2017,235.6961784,3.6,14,77.02542865,4,4,1504749600
07/09/2017 05:00,07/09/2017,223.6535499,2.85,13.5,79.5965107,4,5,1504753200
07/09/2017 06:00,07/09/2017,225.3254985,3.85,13.5,79.5965107,4,6,1504756800
07/09/2017 07:00,07/09/2017,230,2.6,14.5,74.63012215,4,7,1504760400
07/09/2017 08:00,07/09/2017,225.3254985,3.85,16.5,72.49014345,4,8,1504764000
07/09/2017 09:00,07/09/2017,244.7416135,4.85,17.5,70.36224879,4,9,1504767600
07/09/2017 10:00,07/09/2017,250,5.1,18.5,64.04679409,4,10,1504771200
07/09/2017 11:00,07/09/2017,235.2784829,5.4,18,65.98202547,4,11,1504774800
07/09/2017 12:00,07/09/2017,240,5.9,18.5,64.04679409,4,12,1504778400
07/09/2017 13:00,07/09/2017,245.5828556,6.45,19.5,56.21290987,4,13,1504782000
07/09/2017 14:00,07/09/2017,240,7.7,20,52.71122994,4,14,1504785600
07/09/2017 15:00,07/09/2017,250,7.2,20,54.52038104,4,15,1504789200
07/09/2017 16:00,07/09/2017,240,5.9,19,59.9436532,4,16,1504792800
07/09/2017 17:00,07/09/2017,230,6.7,19,64.01995631,4,17,1504796400
07/09/2017 18:00,07/09/2017,230,5.95,18,72.74136748,4,18,1504800000
07/09/2017 19:00,07/09/2017,230,5.4,18,72.74136748,4,19,1504803600
07/09/2017 20:00,07/09/2017,224.789382,5.95,17,77.45998054,4,20,1504807200
07/09/2017 21:00,07/09/2017,220,5.4,17,77.45998054,4,21,1504810800
07/09/2017 22:00,07/09/2017,234.3203395,5.9,17,77.45998054,4,22,1504814400
07/09/2017 23:00,07/09/2017,250,8,17,72.5745626,4,23,1504818000
08/09/2017 00:00,08/09/2017,240,6.2,17,77.45998054,5,0,1504908000
08/09/2017 01:00,08/09/2017,240,6.2,17,77.45998054,5,1,1504911600
08/09/2017 02:00,08/09/2017,245.1576327,7.95,17,75.01727157,5,2,1504828800
08/09/2017 03:00,08/09/2017,240,6.45,17,72.5745626,5,3,1504832400
08/09/2017 04:00,08/09/2017,244.8057088,6.45,16,79.91709761,5,4,1504836000
08/09/2017 05:00,08/09/2017,240,5.95,16,82.51723858,5,5,1504839600
08/09/2017 06:00,08/09/2017,240,5.15,15.5,85.22855783,5,6,1504843200
08/09/2017 07:00,08/09/2017,240,5.4,15,93.80046794,5,7,1504846800
08/09/2017 08:00,08/09/2017,230,5.4,16.5,85.32590052,5,8,1504850400
08/09/2017 09:00,08/09/2017,230,6.45,17,80.04537528,5,9,1504854000
08/09/2017 10:00,08/09/2017,234.651898,7.2,17,77.45998054,5,10,1504857600
08/09/2017 11:00,08/09/2017,235.2784829,5.4,16,88.02103101,5,11,1504861200
08/09/2017 12:00,08/09/2017,234.4646754,5.15,16.5,85.32590052,5,12,1504864800
08/09/2017 13:00,08/09/2017,235.4879532,5.65,17,82.63077002,5,13,1504868400
08/09/2017 14:00,08/09/2017,244.651898,7.2,17.5,80.11599646,5,14,1504872000
08/09/2017 15:00,08/09/2017,245,7.2,18.5,72.82377125,5,15,1504875600
08/09/2017 16:00,08/09/2017,230,6.7,19,66.17836612,5,16,1504879200
08/09/2017 17:00,08/09/2017,271.8371331,5.4,17.5,68.05542188,5,17,1504882800
08/09/2017 19:00,08/09/2017,230,2.6,16,72.40572431,5,19,1504886400
08/09/2017 20:00,08/09/2017,240,3.35,16,72.40572431,5,20,1504890000
08/09/2017 21:00,08/09/2017,228.1713266,2.85,15,79.78716789,5,21,1504893600
08/09/2017 22:00,08/09/2017,235.3740791,3.35,14.5,85.12991797,5,22,1504897200
08/09/2017 23:00,08/09/2017,228.3709566,3.1,14,87.85761768,5,23,1504900800
09/09/2017 00:00,09/09/2017,271.6290434,3.1,13.5,85.0299549,6,0,1504990800
09/09/2017 01:00,09/09/2017,266.1221098,3.35,13.5,79.5965107,6,1,1504994400
09/09/2017 02:00,09/09/2017,244.5602954,2.85,12,90.67885896,6,2,1504998000
09/09/2017 03:00,09/09/2017,230,3.35,12,87.68969102,6,3,1504915200
09/09/2017 04:00,09/09/2017,225,4.1,11.5,90.65615243,6,4,1504918800
09/09/2017 05:00,09/09/2017,224.6259209,3.35,11.5,90.65615243,6,5,1504922400
09/09/2017 06:00,09/09/2017,230,3.6,12,87.68969102,6,6,1504926000
09/09/2017 07:00,09/09/2017,235.3254985,3.85,13,82.16759276,6,7,1504929600
09/09/2017 08:00,09/09/2017,240,4.1,14,77.02542865,6,8,1504933200
09/09/2017 09:00,09/09/2017,255.210618,5.95,16.5,63.63341554,6,9,1504936800
09/09/2017 10:00,09/09/2017,254.8057088,6.45,17,59.49717154,6,10,1504940400
09/09/2017 11:00,09/09/2017,264.7215171,5.4,17.5,57.67890157,6,11,1504944000
09/09/2017 12:00,09/09/2017,250,5.7,18,54.04024025,6,12,1504947600
09/09/2017 13:00,09/09/2017,255,6.2,18,54.04024025,6,13,1504951200
09/09/2017 14:00,09/09/2017,246.0181039,6.4,19.5,50.88235015,6,14,1504954800
09/09/2017 15:00,09/09/2017,265,6.2,17,59.49717154,6,15,1504958400
09/09/2017 16:00,09/09/2017,260.8146864,6.2,16.5,65.68780813,6,16,1504962000
09/09/2017 17:00,09/09/2017,275.5448457,4.6,16,63.39544034,6,17,1504965600
09/09/2017 18:00,09/09/2017,285,4.6,15.5,70.00223759,6,18,1504969200
09/09/2017 19:00,09/09/2017,262.4625781,4.1,15,72.23481565,6,19,1504972800
09/09/2017 20:00,09/09/2017,239.2461038,3.35,14,82.28567971,6,20,1504976400
09/09/2017 21:00,09/09/2017,260.7149844,4.15,14,82.28567971,6,21,1504980000
09/09/2017 22:00,09/09/2017,280,4.35,14,77.02542865,6,22,1504983600
09/09/2017 23:00,09/09/2017,280,4.1,13,82.16759276,6,23,1504987200
10/09/2017 00:00,10/09/2017,280,3.85,13,82.16759276,7,0,1505077200
10/09/2017 01:00,10/09/2017,280,3.6,12,87.68969102,7,1,1505080800
10/09/2017 02:00,10/09/2017,230,2.3,11.5,90.65615243,7,2,1505084400
10/09/2017 03:00,10/09/2017,225,3.6,11,93.62261383,7,3,1505001600
10/09/2017 04:00,10/09/2017,230,3.1,11,90.61329515,7,4,1505005200
10/09/2017 05:00,10/09/2017,240,4.1,11,93.62261383,7,5,1505008800
10/09/2017 06:00,10/09/2017,230,4.1,11,87.60397647,7,6,1505012400
10/09/2017 07:00,10/09/2017,230,3.35,12.5,84.92864189,7,7,1505016000
10/09/2017 08:00,10/09/2017,240,4.85,15,77.34570201,7,8,1505019600
10/09/2017 09:00,10/09/2017,230,5.7,16.5,65.68780813,7,9,1505023200
10/09/2017 10:00,10/09/2017,230,6.95,17,65.78343276,7,10,1505026800
10/09/2017 11:00,10/09/2017,225,6.7,17,67.96090879,7,11,1505030400
10/09/2017 12:00,10/09/2017,224.4987397,8,17,70.26773569,7,12,1505034000
10/09/2017 13:00,10/09/2017,230,8.75,18,63.93577474,7,13,1505037600
10/09/2017 14:00,10/09/2017,215.348102,7.2,16.5,70.18331655,7,14,1505041200
10/09/2017 15:00,10/09/2017,220,8.75,17,67.96090879,7,15,1505044800
10/09/2017 16:00,10/09/2017,205,8.8,16,79.91709761,7,16,1505048400
10/09/2017 17:00,10/09/2017,205.1576327,7.95,16,85.2691348,7,17,1505052000
10/09/2017 18:00,10/09/2017,220,7.2,16,85.2691348,7,18,1505055600
10/09/2017 19:00,10/09/2017,240,7.2,16,77.31695663,7,19,1505059200
10/09/2017 20:00,10/09/2017,240,8,15.5,77.24453707,7,20,1505062800
10/09/2017 21:00,10/09/2017,230,9.05,15,72.23481565,7,21,1505066400
10/09/2017 22:00,10/09/2017,240,7.95,14.5,72.14830721,7,22,1505070000
10/09/2017 23:00,10/09/2017,240,7.2,13.5,74.46932671,7,23,1505073600
11/09/2017 00:00,11/09/2017,235.168212,7.45,13,76.87685465,1,0,1505163600
11/09/2017 01:00,11/09/2017,230,6.7,13,74.3817448,1,1,1505167200
11/09/2017 02:00,11/09/2017,234.8196865,6.95,13,71.88663496,1,2,1505170800
11/09/2017 03:00,11/09/2017,230,7.95,13,71.88663496,1,3,1505088000
11/09/2017 04:00,11/09/2017,230,8.2,13,71.88663496,1,4,1505091600
11/09/2017 05:00,11/09/2017,230,8.5,13,71.88663496,1,5,1505095200
11/09/2017 06:00,11/09/2017,240,8.2,14,69.72106749,1,6,1505098800
11/09/2017 07:00,11/09/2017,235.7666073,8.5,14,74.54361371,1,7,1505102400
11/09/2017 08:00,11/09/2017,240,9.05,15,72.23481565,1,8,1505106000
11/09/2017 09:00,11/09/2017,240,9.3,16,70.08769192,1,9,1505109600
11/09/2017 10:00,11/09/2017,255,10.3,17,65.78343276,1,10,1505113200
11/09/2017 11:00,11/09/2017,250,10.05,18.5,57.90895106,1,11,1505116800
11/09/2017 12:00,11/09/2017,250,10.05,19.5,56.32744157,1,12,1505120400
11/09/2017 13:00,11/09/2017,250,10.05,19.5,56.21290987,1,13,1505124000
11/09/2017 14:00,11/09/2017,280,8.2,16.5,72.49014345,1,14,1505127600
11/09/2017 15:00,11/09/2017,277.2901763,6.7,16.5,74.94575962,1,15,1505131200
11/09/2017 16:00,11/09/2017,250,8.75,15.5,74.78892091,1,16,1505134800
11/09/2017 17:00,11/09/2017,255,7.2,16,72.40572431,1,17,1505138400
11/09/2017 18:00,11/09/2017,260,6.95,16,72.40572431,1,18,1505142000
11/09/2017 19:00,11/09/2017,273.6606258,5.65,13,84.97091143,1,19,1505145600
11/09/2017 20:00,11/09/2017,245.9314874,5.65,14,82.28567971,1,20,1505149200
11/09/2017 21:00,11/09/2017,250,6.2,14,77.02542865,1,21,1505152800
11/09/2017 22:00,11/09/2017,245,6.2,13.5,82.39982937,1,22,1505156400
11/09/2017 23:00,11/09/2017,244.8057088,6.45,13,82.16759276,1,23,1505160000
12/09/2017 00:00,12/09/2017,245.1942912,6.45,13,82.16759276,2,0,1505250000
12/09/2017 01:00,12/09/2017,250,6.2,12.5,84.92864189,2,1,1505253600
12/09/2017 02:00,12/09/2017,245.210618,5.95,12,87.68969102,2,2,1505257200
12/09/2017 03:00,12/09/2017,240,5.15,12,87.68969102,2,3,1505174400
12/09/2017 04:00,12/09/2017,240,5.7,12,87.68969102,2,4,1505178000
12/09/2017 05:00,12/09/2017,250,5.7,12,84.86880875,2,5,1505181600
12/09/2017 06:00,12/09/2017,245,5.7,12,82.04792647,2,6,1505185200
12/09/2017 07:00,12/09/2017,250,6.2,13,82.16759276,2,7,1505188800
12/09/2017 08:00,12/09/2017,250,6.7,14.5,72.14830721,2,8,1505192400
12/09/2017 09:00,12/09/2017,265,6.2,16,65.58254994,2,9,1505196000
12/09/2017 10:00,12/09/2017,254.8057088,6.45,16.5,61.44630594,2,10,1505199600
12/09/2017 11:00,12/09/2017,250,6.45,17.5,55.85851022,2,11,1505203200
12/09/2017 12:00,12/09/2017,255.168212,7.45,17.5,53.92118874,2,12,1505206800
12/09/2017 13:00,12/09/2017,255.1576327,7.95,18,47.1721666,2,13,1505210400
12/09/2017 14:00,12/09/2017,240,7.7,18,47.1721666,2,14,1505214000
12/09/2017 15:00,12/09/2017,229.2461038,6.7,18,52.32452232,2,15,1505217600
12/09/2017 16:00,12/09/2017,230,7.95,17,57.55985006,2,16,1505221200
12/09/2017 17:00,12/09/2017,219.6365951,6.95,17,59.49717154,2,17,1505224800
12/09/2017 18:00,12/09/2017,210,7.45,16,63.39544034,2,18,1505228400
12/09/2017 19:00,12/09/2017,200,6.7,15,77.17211751,2,19,1505232000
12/09/2017 20:00,12/09/2017,192.0589058,5.15,14,85.07164869,2,20,1505235600
12/09/2017 21:00,12/09/2017,200,8.5,14,87.85761768,2,21,1505239200
12/09/2017 22:00,12/09/2017,205.3150828,8.75,14.5,87.89874738,2,22,1505242800
12/09/2017 23:00,12/09/2017,220.9203099,6.95,15.5,87.98045405,2,23,1505246400
13/09/2017 00:00,13/09/2017,245.5046243,7.45,16.5,88.23708137,3,0,1505336400
13/09/2017 01:00,13/09/2017,244.7781988,11.3,16.5,74.93285242,3,1,1505340000
13/09/2017 02:00,13/09/2017,240,11.3,16,70.08769192,3,2,1505343600
13/09/2017 03:00,13/09/2017,260,15.2,15.5,65.48579444,3,3,1505260800
13/09/2017 04:00,13/09/2017,264.8914995,11.55,15,63.18252767,3,4,1505264400
13/09/2017 05:00,13/09/2017,260,10.05,14,67.38033621,3,5,1505268000
13/09/2017 06:00,13/09/2017,255.1134101,11.05,14,62.96717878,3,6,1505271600
13/09/2017 07:00,13/09/2017,250,11.3,14,62.96717878,3,7,1505275200
13/09/2017 08:00,13/09/2017,255.1085005,11.55,15,59.04092137,3,8,1505278800
13/09/2017 09:00,13/09/2017,250,11.6,16,57.32611453,3,9,1505282400
13/09/2017 10:00,13/09/2017,250,10.8,17,55.62252857,3,10,1505286000
13/09/2017 11:00,13/09/2017,244.5358684,10.8,18,54.04024025,3,11,1505289600
13/09/2017 12:00,13/09/2017,244.8753054,10.05,18,52.21984891,3,12,1505293200
13/09/2017 13:00,13/09/2017,244.6259209,6.7,17.5,57.91290282,3,13,1505296800
13/09/2017 14:00,13/09/2017,244.6849172,8.75,16,63.53666004,3,14,1505300400
13/09/2017 15:00,13/09/2017,244.861527,9.05,15.5,63.42321758,3,15,1505304000
13/09/2017 16:00,13/09/2017,250,7.2,16,59.27028664,3,16,1505307600
13/09/2017 17:00,13/09/2017,276.6682629,4.6,15,63.18252767,3,17,1505311200
13/09/2017 18:00,13/09/2017,250,5.15,15,61.11172452,3,18,1505314800
13/09/2017 19:00,13/09/2017,250,6.7,14.5,56.97393646,3,19,1505318400
13/09/2017 20:00,13/09/2017,250,6.2,13.5,65.07468044,3,20,1505322000
13/09/2017 21:00,13/09/2017,250,5.7,13,67.18218209,3,21,1505325600
13/09/2017 22:00,13/09/2017,250,5.4,13,67.18218209,3,22,1505329200
13/09/2017 23:00,13/09/2017,261.7243461,6.15,12,66.98164479,3,23,1505332800
14/09/2017 00:00,14/09/2017,250,5.9,11.5,69.25567575,4,0,1505422800
14/09/2017 01:00,14/09/2017,260,6.15,11,74.05180591,4,1,1505426400
14/09/2017 02:00,14/09/2017,260,5.95,11,79.2502771,4,2,1505430000
14/09/2017 03:00,14/09/2017,260,5.95,10,81.80372798,4,3,1505347200
14/09/2017 04:00,14/09/2017,250,6.2,10,81.80372798,4,4,1505350800
14/09/2017 05:00,14/09/2017,255.210618,5.95,10,81.80372798,4,5,1505354400
14/09/2017 06:00,14/09/2017,255.210618,5.95,10.5,79.18881655,4,6,1505358000
14/09/2017 07:00,14/09/2017,280,7.2,11.5,76.65013216,4,7,1505361600
14/09/2017 08:00,14/09/2017,280,7.2,12.5,74.30649709,4,8,1505365200
14/09/2017 09:00,14/09/2017,280,7.7,13.5,69.63348558,4,9,1505368800
14/09/2017 10:00,14/09/2017,284.6849172,8.75,14.5,65.28143194,4,10,1505372400
14/09/2017 11:00,14/09/2017,280,7.7,16,61.33286349,4,11,1505376000
14/09/2017 12:00,14/09/2017,280,8.5,17,51.97049672,4,12,1505379600
14/09/2017 13:00,14/09/2017,285.168212,7.45,17,53.79651265,4,13,1505383200
14/09/2017 14:00,14/09/2017,284.0685126,5.65,17,53.79651265,4,14,1505386800
14/09/2017 15:00,14/09/2017,285.7481263,6.7,16.5,55.62039168,4,15,1505390400
14/09/2017 16:00,14/09/2017,270,6.45,17,55.62252857,4,16,1505394000
14/09/2017 17:00,14/09/2017,275.2583865,4.85,15,65.38788827,4,17,1505397600
14/09/2017 18:00,14/09/2017,285.6112855,4.1,15,63.18252767,4,18,1505401200
14/09/2017 19:00,14/09/2017,290,4.35,15,63.18252767,4,19,1505404800
14/09/2017 20:00,14/09/2017,293.8778902,3.35,14,65.17375749,4,20,1505408400
14/09/2017 21:00,14/09/2017,280,5.1,13,67.18218209,4,21,1505412000
14/09/2017 22:00,14/09/2017,275,5.7,12.5,69.44573329,4,22,1505415600
14/09/2017 23:00,14/09/2017,270,6.45,12,71.70928449,4,23,1505419200
15/09/2017 00:00,15/09/2017,258.2547215,4.1,11.5,74.1415948,5,0,1505509200
15/09/2017 01:00,15/09/2017,225,3.6,10,81.80372798,5,1,1505512800
15/09/2017 02:00,15/09/2017,235.3254985,3.85,9.5,84.6163248,5,2,1505516400
15/09/2017 03:00,15/09/2017,240,3.85,10,81.80372798,5,3,1505433600
15/09/2017 04:00,15/09/2017,234.6745015,3.85,9,87.42892162,5,4,1505437200
15/09/2017 05:00,15/09/2017,234.5602954,2.85,9,87.42892162,5,5,1505440800
15/09/2017 06:00,15/09/2017,235.3740791,3.35,10,84.66039488,5,6,1505444400
15/09/2017 07:00,15/09/2017,275.9968058,3.85,11,79.2502771,5,7,1505448000
15/09/2017 08:00,15/09/2017,280,3.6,12.5,74.30649709,5,8,1505451600
15/09/2017 09:00,15/09/2017,290,2.6,13.5,69.63348558,5,9,1505455200
15/09/2017 10:00,15/09/2017,304.3887145,4.1,14,65.17375749,5,10,1505458800
15/09/2017 11:00,15/09/2017,294.6745015,3.85,14.5,61.00405008,5,11,1505462400
15/09/2017 12:00,15/09/2017,290,3.35,16,53.55030043,5,12,1505466000
15/09/2017 13:00,15/09/2017,330,2.85,16,51.71865844,5,13,1505469600
15/09/2017 14:00,15/09/2017,290,3.85,16,53.55030043,5,14,1505473200
15/09/2017 15:00,15/09/2017,325,4.6,14.5,67.62216323,5,15,1505476800
15/09/2017 16:00,15/09/2017,339.2678933,3.35,14,74.54361371,5,16,1505480400
15/09/2017 17:00,15/09/2017,353.8778902,3.35,13.5,77.11469577,5,17,1505484000
15/09/2017 18:00,15/09/2017,340,1.8,13,84.97091143,5,18,1505487600
15/09/2017 20:00,15/09/2017,300,2.1,12,87.68969102,5,20,1505491200
15/09/2017 22:00,15/09/2017,290,1.5,12,84.86880875,5,22,1505494800
15/09/2017 23:00,15/09/2017,300,2.1,12,82.04792647,5,23,1505498400
16/09/2017 00:00,16/09/2017,290,2.1,12,82.04792647,6,0,1505588400
16/09/2017 01:00,16/09/2017,280,2.05,11.5,84.82595147,6,1,1505592000
16/09/2017 02:00,16/09/2017,221.0746391,2.35,11,87.60397647,6,2,1505595600
16/09/2017 03:00,16/09/2017,235,2.1,10,93.57654491,6,3,1505599200
16/09/2017 04:00,16/09/2017,235,2.1,10,93.57654491,6,4,1505602800
16/09/2017 05:00,16/09/2017,275,2.6,10,90.54680334,6,5,1505520000
16/09/2017 06:00,16/09/2017,270,2.6,10.5,84.72185543,6,6,1505523600
16/09/2017 07:00,16/09/2017,294.4667461,2.35,11,84.76531278,6,7,1505527200
16/09/2017 08:00,16/09/2017,340,2.35,12,82.04792647,6,8,1505530800
16/09/2017 09:00,16/09/2017,309.1138609,2.85,13,76.87685465,6,9,1505534400
16/09/2017 10:00,16/09/2017,313.0069639,3.35,13,76.87685465,6,10,1505538000
16/09/2017 11:00,16/09/2017,293.6810932,2.85,14,72.06179878,6,11,1505541600
16/09/2017 12:00,16/09/2017,276.1455457,3.35,15,67.57614853,6,12,1505545200
16/09/2017 13:00,16/09/2017,300,3.35,15.5,61.22640715,6,13,1505548800
16/09/2017 14:00,16/09/2017,310,4.6,15.5,61.22640715,6,14,1505552400
16/09/2017 15:00,16/09/2017,352.5414975,4.1,15,63.18252767,6,15,1505556000
16/09/2017 16:00,16/09/2017,328.5971149,3.6,14.5,69.81897366,6,16,1505559600
16/09/2017 17:00,16/09/2017,340,3.85,14,69.72106749,6,17,1505563200
16/09/2017 18:00,16/09/2017,325,2.6,13,76.87685465,6,18,1505566800
16/09/2017 19:00,16/09/2017,315,2.1,12.5,79.46239056,6,19,1505570400
16/09/2017 20:00,16/09/2017,340,2.1,12,82.04792647,6,20,1505574000
16/09/2017 21:00,16/09/2017,300,1.8,12,82.04792647,6,21,1505577600
16/09/2017 22:00,16/09/2017,315,2.1,12,84.86880875,6,22,1505581200
17/09/2017 00:00,17/09/2017,305,2.1,11,87.60397647,7,0,1505671200
17/09/2017 01:00,17/09/2017,350,2.55,10.5,90.59026069,7,1,1505674800
17/09/2017 02:00,17/09/2017,360,2.55,10,93.57654491,7,2,1505678400
17/09/2017 03:00,17/09/2017,20,2.35,10,93.57654491,7,3,1505682000
17/09/2017 05:00,17/09/2017,3.367212585,2.35,11,87.60397647,7,5,1505685600
17/09/2017 06:00,17/09/2017,10,1.8,11,87.60397647,7,6,1505689200
17/09/2017 07:00,17/09/2017,348.9253609,2.35,11,87.60397647,7,7,1505606400
17/09/2017 08:00,17/09/2017,338.9253609,2.35,11.5,87.83527015,7,8,1505610000
17/09/2017 09:00,17/09/2017,335.5332539,2.35,12,84.86880875,7,9,1505613600
17/09/2017 10:00,17/09/2017,330,1.55,13.5,79.5965107,7,10,1505617200
17/09/2017 11:00,17/09/2017,350,2.85,14,77.02542865,7,11,1505620800
17/09/2017 12:00,17/09/2017,330,2.85,15,72.23481565,7,12,1505624400
17/09/2017 13:00,17/09/2017,334.4667461,2.35,16,65.58254994,7,13,1505628000
17/09/2017 14:00,17/09/2017,350,3.1,16.5,61.44630594,7,14,1505631600
17/09/2017 15:00,17/09/2017,345.4405018,2.85,17,55.62252857,7,15,1505635200
17/09/2017 16:00,17/09/2017,355.5448457,4.6,16.5,61.44630594,7,16,1505638800
17/09/2017 17:00,17/09/2017,349.1138609,2.85,15.5,63.42321758,7,17,1505642400
17/09/2017 18:00,17/09/2017,300,2.05,15,69.90548209,7,18,1505646000
17/09/2017 19:00,17/09/2017,300,2.6,15,72.23481565,7,19,1505649600
17/09/2017 20:00,17/09/2017,300,2.85,14,74.54361371,7,20,1505653200
17/09/2017 21:00,17/09/2017,300,2.35,13.5,76.95114165,7,21,1505656800
17/09/2017 22:00,17/09/2017,304.5602954,2.85,13,82.16759276,7,22,1505660400
17/09/2017 23:00,17/09/2017,300,3.1,13,82.16759276,7,23,1505664000
18/09/2017 01:00,18/09/2017,300,3.1,12,87.68969102,1,1,1505754000
18/09/2017 02:00,18/09/2017,304.1915486,3.1,12,87.68969102,1,2,1505757600
18/09/2017 03:00,18/09/2017,288.0578996,2.6,12,87.68969102,1,3,1505761200
18/09/2017 04:00,18/09/2017,295.4397046,2.85,12.5,87.73196056,1,4,1505764800
18/09/2017 05:00,18/09/2017,295,3.6,13,87.7742301,1,5,1505768400
18/09/2017 06:00,18/09/2017,300,3.35,13,87.7742301,1,6,1505772000
18/09/2017 07:00,18/09/2017,300,3.1,13,87.7742301,1,7,1505775600
18/09/2017 08:00,18/09/2017,339.1138609,2.85,13.5,85.0299549,1,8,1505692800
18/09/2017 09:00,18/09/2017,300,3.85,14,77.02542865,1,9,1505696400
18/09/2017 10:00,18/09/2017,323.3317371,4.6,14.5,74.63012215,1,10,1505700000
18/09/2017 11:00,18/09/2017,315.3740791,3.35,14.5,77.26024768,1,11,1505703600
18/09/2017 12:00,18/09/2017,345.3254985,3.85,16,63.39544034,1,12,1505707200
18/09/2017 13:00,18/09/2017,2.462578078,4.1,15.5,67.81512799,1,13,1505710800
18/09/2017 14:00,18/09/2017,320,2.6,14.5,70.10397816,1,14,1505714400
18/09/2017 15:00,18/09/2017,339.1112295,3.6,16,63.51997308,1,15,1505718000
18/09/2017 17:00,18/09/2017,300,3.1,15,63.18252767,1,17,1505721600
18/09/2017 18:00,18/09/2017,30,1.5,14.5,69.81897366,1,18,1505725200
18/09/2017 19:00,18/09/2017,30,1.55,14,72.06179878,1,19,1505728800
18/09/2017 20:00,18/09/2017,300,1.25,14,72.06179878,1,20,1505732400
18/09/2017 21:00,18/09/2017,304.4551543,4.6,12.5,84.92864189,1,21,1505736000
18/09/2017 22:00,18/09/2017,295,2.1,11,93.62261383,1,22,1505739600
18/09/2017 23:00,18/09/2017,300,1.8,11,93.62261383,1,23,1505743200
19/09/2017 00:00,19/09/2017,288.9253609,2.35,11,87.60397647,2,0,1505833200
19/09/2017 01:00,19/09/2017,285.4397046,2.85,11,87.60397647,2,1,1505836800
19/09/2017 02:00,19/09/2017,295,3.1,11,87.60397647,2,2,1505840400
19/09/2017 03:00,19/09/2017,300,1.8,11,87.60397647,2,3,1505844000
19/09/2017 04:00,19/09/2017,300,1.8,10.5,90.59026069,2,4,1505847600
19/09/2017 05:00,19/09/2017,300,2.85,10,93.57654491,2,5,1505851200
19/09/2017 06:00,19/09/2017,327.839955,2.35,10,93.57654491,2,6,1505854800
19/09/2017 07:00,19/09/2017,300,2.05,10,90.54680334,2,7,1505858400
19/09/2017 08:00,19/09/2017,290,2.85,11,87.60397647,2,8,1505862000
19/09/2017 09:00,19/09/2017,305.3740791,3.35,11,87.60397647,2,9,1505779200
19/09/2017 10:00,19/09/2017,308.9253609,2.35,12,82.04792647,2,10,1505782800
19/09/2017 11:00,19/09/2017,320,2.05,13.5,74.46932671,2,11,1505786400
19/09/2017 13:00,19/09/2017,300,2.1,15,63.18252767,2,13,1505790000
19/09/2017 14:00,19/09/2017,330,1.8,15,61.11172452,2,14,1505793600
19/09/2017 15:00,19/09/2017,279.2461038,3.35,15.5,57.21143189,2,15,1505797200
19/09/2017 16:00,19/09/2017,298.3709566,3.1,15,59.04092137,2,16,1505800800
19/09/2017 17:00,19/09/2017,303.6553678,2.05,15,59.04092137,2,17,1505804400
19/09/2017 19:00,19/09/2017,224.4667461,2.35,14,62.96717878,2,19,1505808000
19/09/2017 20:00,19/09/2017,225.5332539,2.35,12.5,74.30649709,2,20,1505811600
19/09/2017 21:00,19/09/2017,230,2.35,12,76.72635921,2,21,1505815200
19/09/2017 22:00,19/09/2017,230,2.6,12,82.04792647,2,22,1505818800
19/09/2017 23:00,19/09/2017,231.0746391,2.35,12,82.04792647,2,23,1505822400
20/09/2017 00:00,20/09/2017,223.3672126,2.35,12,87.68969102,3,0,1505912400
